#PSW Filter Profile
# wavelength [um]   transmission 
#----------------- --------------
749.0244507789610  0.0000000e+00
746.1872696876530  0.0000000e+00
743.3714717626570  0.0000000e+00
740.5768334865570  0.0000000e+00
737.8031313419340  0.0000000e+00
735.0501418113710  0.0000000e+00
732.3176413774490  0.0000000e+00
729.6053320169450  0.0000000e+00
726.9130647182460  0.0000000e+00
724.2406159639360  0.0000000e+00
721.5877622365950  0.0000000e+00
718.9542055130000  0.0000000e+00
716.3397967815400  0.0000000e+00
713.7443870306020  0.0000000e+00
711.1676782369610  0.0000000e+00
708.6095213890080  0.0000000e+00
706.0697674751280  0.0000000e+00
703.5480439662930  0.0000000e+00
701.0443508625030  0.0000000e+00
698.5583901405330  0.0000000e+00
696.0899382829670  0.0000000e+00
693.6389207839970  0.0000000e+00
691.2051141262050  0.0000000e+00
688.7883692979810  0.0000000e+00
686.3883882761000  0.0000000e+00
684.0050965547560  0.0000000e+00
681.6382706165310  0.0000000e+00
679.2878359556200  0.0000000e+00
676.9534945487980  0.0000000e+00
674.6351718902590  0.0000000e+00
672.3327189683910  0.0000000e+00
670.0458377599720  0.0000000e+00
667.7745282649990  0.0000000e+00
665.5184924602510  0.0000000e+00
663.2777303457260  0.0000000e+00
661.0519438982010  0.0000000e+00
658.8410586118700  0.0000000e+00
656.6449254751210  0.0000000e+00
654.4633954763410  0.0000000e+00
652.2963196039200  0.0000000e+00
650.1435488462450  0.0000000e+00
648.0049341917040  0.0000000e+00
645.8803266286850  0.0000000e+00
643.7695771455760  0.0000000e+00
641.6726112365720  0.0000000e+00
639.5892798900600  0.0000000e+00
637.5194340944290  0.0000000e+00
635.4629248380660  0.0000000e+00
633.4196031093600  0.0000000e+00
631.3893944025040  0.0000000e+00
629.3722242116930  0.0000000e+00
627.3677945137020  0.0000000e+00
625.3762543201450  0.0000000e+00
623.3971938490870  0.0000000e+00
621.4305758476260  0.0000000e+00
619.4764375686650  0.0000000e+00
617.5345554947850  0.0000000e+00
615.6047061085700  0.0000000e+00
613.6869639158250  0.0000000e+00
611.7810681462290  0.0000000e+00
609.8870560526850  0.0000000e+00
608.0046296119690  0.0000000e+00
606.1339005827900  0.0000000e+00
604.2746081948280  0.0000000e+00
602.4266406893730  0.0000000e+00
600.5900353193280  0.0000000e+00
598.7644940614700  0.0000000e+00
596.9500914216040  0.0000000e+00
595.1465666294100  0.0000000e+00
593.3539941906930  0.0000000e+00
591.5721878409390  0.0000000e+00
589.8009613156320  0.0000000e+00
588.0403891205790  0.0000000e+00
586.2902477383610  0.0000000e+00
584.5505371689800  0.0000000e+00
582.8210711479190  0.0000000e+00
581.1018496751790  0.0000000e+00
579.3927237391470  0.0000000e+00
577.6936560869220  0.0000000e+00
