     0.360 -28.8357 -28.8531 -28.8717 -28.8927 -28.9162 -28.9430 -28.9736 -29.0084 -29.0478 -29.0938 -29.1452 -29.2041 -29.2705 -29.3449 -29.4267 -29.5165 -29.6132 -29.7155 -29.8218 -29.9311 -30.0420 -30.1521 -30.2603 -30.3654 -30.4654 -30.5600 -30.6485 -30.7300 -30.8053 -30.8734 -30.9353 -30.9915 -31.0419 -31.0876 -31.1292 -31.1662 -31.2001 -31.2309 -31.2589 -31.2843 -31.3077 -31.3289 -31.3482 -31.3662 -31.3823 -31.3974 -31.4113 -31.4240 -31.4360 -31.4469 -31.4571 -31.4665 -31.4752 -31.4834 -31.4909 -31.4979 -31.5045 -31.5109 -31.5166 -31.5223 -31.5275 -31.5323 -31.5369 -31.5413
     0.450 -28.9528 -28.9702 -28.9888 -29.0098 -29.0333 -29.0601 -29.0906 -29.1255 -29.1649 -29.2109 -29.2623 -29.3212 -29.3876 -29.4620 -29.5437 -29.6335 -29.7303 -29.8326 -29.9388 -30.0481 -30.1590 -30.2691 -30.3773 -30.4824 -30.5823 -30.6769 -30.7654 -30.8469 -30.9222 -30.9903 -31.0522 -31.1084 -31.1588 -31.2044 -31.2460 -31.2831 -31.3170 -31.3478 -31.3758 -31.4012 -31.4246 -31.4457 -31.4651 -31.4830 -31.4992 -31.5143 -31.5281 -31.5408 -31.5529 -31.5638 -31.5739 -31.5834 -31.5921 -31.6002 -31.6078 -31.6148 -31.6214 -31.6278 -31.6335 -31.6391 -31.6443 -31.6491 -31.6537 -31.6581
     0.580 -29.0629 -29.0802 -29.0989 -29.1198 -29.1434 -29.1701 -29.2007 -29.2356 -29.2749 -29.3209 -29.3723 -29.4312 -29.4976 -29.5720 -29.6537 -29.7435 -29.8403 -29.9425 -30.0488 -30.1580 -30.2689 -30.3789 -30.4872 -30.5922 -30.6921 -30.7866 -30.8751 -30.9566 -31.0318 -31.0999 -31.1618 -31.2180 -31.2684 -31.3140 -31.3556 -31.3926 -31.4266 -31.4573 -31.4853 -31.5108 -31.5342 -31.5553 -31.5746 -31.5926 -31.6088 -31.6238 -31.6377 -31.6504 -31.6624 -31.6733 -31.6835 -31.6929 -31.7016 -31.7098 -31.7173 -31.7243 -31.7309 -31.7373 -31.7430 -31.7487 -31.7539 -31.7587 -31.7633 -31.7677
     0.750 -29.1351 -29.1524 -29.1710 -29.1920 -29.2155 -29.2423 -29.2729 -29.3077 -29.3471 -29.3930 -29.4444 -29.5033 -29.5697 -29.6440 -29.7258 -29.8155 -29.9122 -30.0145 -30.1206 -30.2299 -30.3407 -30.4506 -30.5588 -30.6638 -30.7636 -30.8581 -30.9465 -31.0279 -31.1031 -31.1711 -31.2330 -31.2891 -31.3395 -31.3851 -31.4267 -31.4637 -31.4976 -31.5284 -31.5563 -31.5818 -31.6052 -31.6263 -31.6457 -31.6636 -31.6798 -31.6948 -31.7087 -31.7214 -31.7334 -31.7443 -31.7545 -31.7640 -31.7726 -31.7808 -31.7884 -31.7953 -31.8019 -31.8083 -31.8140 -31.8197 -31.8249 -31.8297 -31.8343 -31.8387
     1.000 -29.2170 -29.2343 -29.2530 -29.2739 -29.2975 -29.3242 -29.3547 -29.3896 -29.4289 -29.4749 -29.5262 -29.5851 -29.6514 -29.7258 -29.8074 -29.8971 -29.9938 -30.0960 -30.2021 -30.3112 -30.4220 -30.5318 -30.6399 -30.7447 -30.8445 -30.9388 -31.0271 -31.1085 -31.1835 -31.2515 -31.3133 -31.3694 -31.4197 -31.4653 -31.5069 -31.5438 -31.5778 -31.6085 -31.6365 -31.6619 -31.6853 -31.7064 -31.7258 -31.7437 -31.7599 -31.7749 -31.7888 -31.8015 -31.8135 -31.8244 -31.8346 -31.8441 -31.8527 -31.8609 -31.8685 -31.8754 -31.8820 -31.8884 -31.8941 -31.8998 -31.9050 -31.9098 -31.9144 -31.9188
     1.280 -29.2448 -29.2621 -29.2807 -29.3017 -29.3252 -29.3519 -29.3825 -29.4173 -29.4566 -29.5025 -29.5538 -29.6127 -29.6790 -29.7533 -29.8349 -29.9246 -30.0211 -30.1232 -30.2293 -30.3383 -30.4489 -30.5586 -30.6666 -30.7713 -30.8709 -30.9652 -31.0534 -31.1346 -31.2095 -31.2774 -31.3392 -31.3952 -31.4455 -31.4910 -31.5325 -31.5695 -31.6034 -31.6341 -31.6621 -31.6875 -31.7109 -31.7320 -31.7513 -31.7693 -31.7855 -31.8005 -31.8144 -31.8271 -31.8391 -31.8500 -31.8602 -31.8696 -31.8783 -31.8864 -31.8940 -31.9010 -31.9076 -31.9140 -31.9197 -31.9254 -31.9306 -31.9354 -31.9400 -31.9444
     1.650 -29.1838 -29.2010 -29.2197 -29.2406 -29.2641 -29.2908 -29.3214 -29.3562 -29.3955 -29.4414 -29.4927 -29.5515 -29.6178 -29.6921 -29.7737 -29.8633 -29.9598 -30.0619 -30.1678 -30.2768 -30.3874 -30.4970 -30.6049 -30.7095 -30.8091 -30.9032 -30.9913 -31.0725 -31.1474 -31.2152 -31.2769 -31.3329 -31.3831 -31.4287 -31.4701 -31.5071 -31.5410 -31.5717 -31.5996 -31.6251 -31.6485 -31.6696 -31.6889 -31.7068 -31.7230 -31.7381 -31.7519 -31.7646 -31.7766 -31.7876 -31.7977 -31.8072 -31.8158 -31.8240 -31.8316 -31.8386 -31.8452 -31.8516 -31.8572 -31.8629 -31.8681 -31.8729 -31.8775 -31.8819
     2.120 -29.0648 -29.0821 -29.1008 -29.1217 -29.1452 -29.1719 -29.2024 -29.2373 -29.2766 -29.3225 -29.3738 -29.4326 -29.4989 -29.5731 -29.6547 -29.7443 -29.8409 -29.9429 -30.0489 -30.1578 -30.2684 -30.3780 -30.4859 -30.5905 -30.6900 -30.7842 -30.8723 -30.9534 -31.0283 -31.0961 -31.1579 -31.2138 -31.2640 -31.3096 -31.3511 -31.3880 -31.4219 -31.4526 -31.4805 -31.5060 -31.5294 -31.5505 -31.5698 -31.5877 -31.6039 -31.6190 -31.6328 -31.6455 -31.6575 -31.6685 -31.6786 -31.6881 -31.6967 -31.7049 -31.7125 -31.7195 -31.7261 -31.7325 -31.7381 -31.7438 -31.7490 -31.7538 -31.7584 -31.7628
     2.700 -28.9966 -29.0139 -29.0325 -29.0535 -29.0770 -29.1037 -29.1342 -29.1690 -29.2083 -29.2542 -29.3055 -29.3642 -29.4305 -29.5047 -29.5863 -29.6759 -29.7723 -29.8743 -29.9802 -30.0891 -30.1996 -30.3092 -30.4169 -30.5215 -30.6209 -30.7150 -30.8030 -30.8840 -30.9589 -31.0266 -31.0883 -31.1442 -31.1944 -31.2399 -31.2813 -31.3183 -31.3521 -31.3828 -31.4108 -31.4362 -31.4596 -31.4807 -31.5000 -31.5180 -31.5342 -31.5492 -31.5631 -31.5758 -31.5878 -31.5987 -31.6088 -31.6183 -31.6270 -31.6351 -31.6427 -31.6497 -31.6563 -31.6627 -31.6684 -31.6741 -31.6793 -31.6840 -31.6886 -31.6930
     3.200 -28.9689 -28.9862 -29.0048 -29.0257 -29.0492 -29.0759 -29.1064 -29.1411 -29.1804 -29.2262 -29.2775 -29.3362 -29.4024 -29.4766 -29.5581 -29.6476 -29.7440 -29.8459 -29.9517 -30.0604 -30.1708 -30.2802 -30.3878 -30.4921 -30.5914 -30.6853 -30.7731 -30.8540 -30.9287 -30.9964 -31.0579 -31.1137 -31.1639 -31.2093 -31.2508 -31.2877 -31.3215 -31.3522 -31.3801 -31.4056 -31.4289 -31.4500 -31.4693 -31.4873 -31.5035 -31.5185 -31.5324 -31.5450 -31.5571 -31.5680 -31.5781 -31.5876 -31.5963 -31.6044 -31.6120 -31.6190 -31.6256 -31.6320 -31.6377 -31.6434 -31.6485 -31.6533 -31.6579 -31.6623
