     0.360 -28.7310 -28.7483 -28.7670 -28.7879 -28.8115 -28.8383 -28.8688 -28.9037 -28.9431 -28.9891 -29.0405 -29.0994 -29.1658 -29.2402 -29.3220 -29.4118 -29.5085 -29.6108 -29.7171 -29.8264 -29.9373 -30.0474 -30.1556 -30.2607 -30.3607 -30.4553 -30.5438 -30.6253 -30.7006 -30.7687 -30.8307 -30.8868 -30.9372 -30.9829 -31.0245 -31.0615 -31.0955 -31.1262 -31.1542 -31.1797 -31.2031 -31.2242 -31.2435 -31.2615 -31.2777 -31.2927 -31.3066 -31.3193 -31.3313 -31.3422 -31.3524 -31.3618 -31.3705 -31.3787 -31.3863 -31.3932 -31.3998 -31.4062 -31.4119 -31.4176 -31.4228 -31.4276 -31.4322 -31.4366
     0.450 -28.8481 -28.8655 -28.8841 -28.9051 -28.9286 -28.9554 -28.9860 -29.0208 -29.0602 -29.1062 -29.1576 -29.2165 -29.2829 -29.3573 -29.4391 -29.5289 -29.6256 -29.7279 -29.8342 -29.9435 -30.0544 -30.1644 -30.2727 -30.3778 -30.4778 -30.5723 -30.6608 -30.7424 -30.8176 -30.8857 -30.9477 -31.0038 -31.0542 -31.0999 -31.1415 -31.1785 -31.2125 -31.2432 -31.2712 -31.2967 -31.3201 -31.3412 -31.3606 -31.3785 -31.3947 -31.4097 -31.4236 -31.4363 -31.4483 -31.4593 -31.4694 -31.4789 -31.4875 -31.4957 -31.5033 -31.5103 -31.5168 -31.5232 -31.5289 -31.5346 -31.5398 -31.5446 -31.5492 -31.5536
     0.580 -28.9583 -28.9756 -28.9943 -29.0152 -29.0388 -29.0655 -29.0961 -29.1310 -29.1703 -29.2163 -29.2677 -29.3266 -29.3930 -29.4674 -29.5492 -29.6390 -29.7357 -29.8380 -29.9443 -30.0535 -30.1644 -30.2745 -30.3827 -30.4878 -30.5877 -30.6823 -30.7708 -30.8523 -30.9275 -30.9956 -31.0576 -31.1137 -31.1641 -31.2098 -31.2514 -31.2884 -31.3223 -31.3531 -31.3811 -31.4066 -31.4299 -31.4511 -31.4704 -31.4884 -31.5045 -31.5196 -31.5335 -31.5462 -31.5582 -31.5691 -31.5793 -31.5887 -31.5974 -31.6056 -31.6131 -31.6201 -31.6267 -31.6331 -31.6388 -31.6445 -31.6497 -31.6545 -31.6591 -31.6635
     0.750 -29.0306 -29.0479 -29.0666 -29.0875 -29.1111 -29.1379 -29.1684 -29.2033 -29.2427 -29.2886 -29.3400 -29.3989 -29.4653 -29.5397 -29.6214 -29.7112 -29.8079 -29.9102 -30.0164 -30.1257 -30.2366 -30.3465 -30.4548 -30.5598 -30.6597 -30.7542 -30.8427 -30.9242 -30.9994 -31.0674 -31.1294 -31.1855 -31.2359 -31.2815 -31.3231 -31.3601 -31.3941 -31.4248 -31.4528 -31.4783 -31.5017 -31.5228 -31.5421 -31.5601 -31.5763 -31.5913 -31.6052 -31.6179 -31.6299 -31.6408 -31.6510 -31.6604 -31.6691 -31.6773 -31.6849 -31.6918 -31.6984 -31.7048 -31.7105 -31.7162 -31.7214 -31.7262 -31.7308 -31.7352
     1.000 -29.1128 -29.1301 -29.1488 -29.1697 -29.1933 -29.2200 -29.2506 -29.2854 -29.3248 -29.3708 -29.4221 -29.4810 -29.5474 -29.6218 -29.7035 -29.7932 -29.8899 -29.9922 -30.0984 -30.2076 -30.3184 -30.4283 -30.5365 -30.6415 -30.7413 -30.8358 -30.9242 -31.0056 -31.0808 -31.1488 -31.2107 -31.2668 -31.3172 -31.3628 -31.4044 -31.4414 -31.4753 -31.5061 -31.5341 -31.5595 -31.5829 -31.6040 -31.6234 -31.6413 -31.6575 -31.6725 -31.6864 -31.6991 -31.7111 -31.7221 -31.7322 -31.7417 -31.7503 -31.7585 -31.7661 -31.7731 -31.7797 -31.7860 -31.7917 -31.7974 -31.8026 -31.8074 -31.8120 -31.8164
     1.280 -29.1409 -29.1582 -29.1768 -29.1978 -29.2213 -29.2481 -29.2786 -29.3135 -29.3528 -29.3988 -29.4501 -29.5090 -29.5753 -29.6497 -29.7314 -29.8211 -29.9178 -30.0200 -30.1261 -30.2353 -30.3461 -30.4559 -30.5640 -30.6689 -30.7687 -30.8631 -30.9515 -31.0328 -31.1079 -31.1759 -31.2378 -31.2938 -31.3442 -31.3898 -31.4314 -31.4684 -31.5023 -31.5330 -31.5610 -31.5864 -31.6098 -31.6310 -31.6503 -31.6682 -31.6844 -31.6994 -31.7133 -31.7260 -31.7380 -31.7490 -31.7591 -31.7686 -31.7772 -31.7854 -31.7930 -31.8000 -31.8066 -31.8130 -31.8186 -31.8243 -31.8295 -31.8343 -31.8389 -31.8433
     1.650 -29.0800 -29.0973 -29.1160 -29.1369 -29.1605 -29.1872 -29.2177 -29.2526 -29.2919 -29.3379 -29.3892 -29.4481 -29.5144 -29.5888 -29.6704 -29.7601 -29.8568 -29.9590 -30.0651 -30.1742 -30.2849 -30.3948 -30.5028 -30.6077 -30.7074 -30.8018 -30.8901 -30.9714 -31.0465 -31.1144 -31.1763 -31.2323 -31.2827 -31.3282 -31.3698 -31.4068 -31.4407 -31.4714 -31.4994 -31.5249 -31.5482 -31.5694 -31.5887 -31.6066 -31.6228 -31.6379 -31.6517 -31.6644 -31.6764 -31.6874 -31.6975 -31.7070 -31.7156 -31.7238 -31.7314 -31.7384 -31.7450 -31.7514 -31.7570 -31.7627 -31.7679 -31.7727 -31.7773 -31.7817
     2.120 -28.9611 -28.9785 -28.9971 -29.0180 -29.0416 -29.0683 -29.0989 -29.1337 -29.1730 -29.2190 -29.2703 -29.3292 -29.3955 -29.4699 -29.5515 -29.6412 -29.7379 -29.8400 -29.9461 -30.0553 -30.1660 -30.2758 -30.3839 -30.4888 -30.5885 -30.6828 -30.7711 -30.8525 -30.9275 -30.9955 -31.0573 -31.1133 -31.1637 -31.2093 -31.2508 -31.2878 -31.3217 -31.3524 -31.3804 -31.4059 -31.4293 -31.4504 -31.4697 -31.4876 -31.5038 -31.5189 -31.5327 -31.5454 -31.5575 -31.5684 -31.5785 -31.5880 -31.5967 -31.6048 -31.6124 -31.6194 -31.6260 -31.6324 -31.6381 -31.6438 -31.6489 -31.6537 -31.6583 -31.6627
     2.700 -28.8932 -28.9105 -28.9291 -28.9500 -28.9736 -29.0003 -29.0308 -29.0657 -29.1050 -29.1509 -29.2023 -29.2611 -29.3274 -29.4018 -29.4834 -29.5731 -29.6697 -29.7719 -29.8779 -29.9870 -30.0977 -30.2075 -30.3155 -30.4203 -30.5200 -30.6143 -30.7026 -30.7838 -30.8589 -30.9268 -30.9886 -31.0446 -31.0949 -31.1405 -31.1820 -31.2190 -31.2529 -31.2836 -31.3116 -31.3371 -31.3604 -31.3816 -31.4009 -31.4188 -31.4350 -31.4500 -31.4639 -31.4766 -31.4886 -31.4996 -31.5097 -31.5192 -31.5278 -31.5360 -31.5436 -31.5506 -31.5572 -31.5635 -31.5692 -31.5749 -31.5801 -31.5849 -31.5895 -31.5939
     3.200 -28.8658 -28.8831 -28.9017 -28.9227 -28.9462 -28.9729 -29.0034 -29.0383 -29.0776 -29.1235 -29.1748 -29.2336 -29.2999 -29.3742 -29.4559 -29.5455 -29.6421 -29.7442 -29.8502 -29.9592 -30.0698 -30.1795 -30.2874 -30.3921 -30.4917 -30.5859 -30.6741 -30.7553 -30.8303 -30.8981 -30.9599 -31.0158 -31.0661 -31.1117 -31.1532 -31.1901 -31.2240 -31.2547 -31.2827 -31.3081 -31.3315 -31.3526 -31.3720 -31.3899 -31.4061 -31.4211 -31.4350 -31.4477 -31.4597 -31.4706 -31.4808 -31.4903 -31.4989 -31.5071 -31.5147 -31.5216 -31.5282 -31.5346 -31.5403 -31.5460 -31.5512 -31.5560 -31.5606 -31.5650
