Name,alpha,alpha_16,alpha_84,lir_bb,lir_bb_16,lir_bb_84,lir_powlaw,lir_powlaw_16,lir_powlaw_84,lir_total,lir_total_16,lir_total_84,mdust,mdust_16,mdust_84,norm_pow,norm_pow_16,norm_pow_84,tdust,tdust_16,tdust_84,wturn,wturn_16,wturn_84
207,-0.151398035,-0.365505153,0.195022896,9.225345329,9.203812845,9.240294784,8.665946375,8.648176226,8.682107379,9.331129394,9.312573777,9.344946079,6.860596873,6.836178551,6.884221423,-0.800833831,-0.977384569,-0.585645241,21.26435718,20.90596174,21.63133537,46.79389085,30.12378727,64.82737025
208,-0.29187383,-0.694393818,0.1329409,9.740718064,9.66519448,9.777344279,9.178929277,9.1344424,9.213822945,9.845986605,9.785942467,9.870789574,7.528494897,7.454880152,7.60233948,-0.362237816,-0.655771804,-0.089712701,20.0555852,18.9420506,21.16496807,46.77542527,29.8967257,64.93970842
20,0.843118791,0.718194004,1.062956889,9.908829093,9.878164589,9.930796612,9.307450052,9.279030888,9.325771403,10.00587538,9.981810958,10.0205114,7.200455692,7.177235079,7.223666251,0.048762263,0.016749241,0.07957536,24.26147822,23.77566476,24.73776195,48.87192975,35.01499918,66.93975587
212,0.968341373,0.601179429,1.406157799,8.965974229,8.93275277,9.023718873,8.345774088,8.265347191,8.407694328,9.059316322,9.037832697,9.099718621,6.583182844,6.529644517,6.635265869,-0.751666387,-0.923243507,-0.601190846,21.41208759,20.65678205,22.17658358,45.65616553,28.41524509,65.00830823
213,-0.211786232,-0.369779897,0.12078936,10.27590805,10.25802268,10.30020724,9.781831472,9.767735913,9.794203965,10.39666961,10.38476948,10.41376653,8.303793782,8.285366173,8.322492805,0.260886663,0.103919855,0.479399588,18.29051936,18.04089583,18.5479383,45.09902526,29.8759226,64.20010383
215,0.037886477,-0.125775714,0.395297999,9.671865276,9.659176527,9.686842168,9.180554431,9.162605141,9.192835882,9.793299842,9.782392394,9.803939249,7.16866333,7.158167911,7.179459583,-0.177220283,-0.306579496,0.000285212,22.42461838,22.21924115,22.63711925,43.12248484,28.64237033,61.63757846
216,0.204298001,0.090285815,0.367011539,10.24120028,10.23432182,10.25339429,9.620945794,9.606829196,9.632916001,10.33453187,10.32758395,10.34551822,7.562448477,7.555633988,7.569356171,0.333940829,0.264438593,0.411691404,23.98726317,23.82259809,24.1439009,47.14783219,36.31223906,63.26874455
217,0.325697919,0.198954701,0.577593688,9.997380701,9.99546689,10.03542163,9.589780289,9.563157409,9.599112491,10.14077048,10.13576131,10.17002373,7.559510432,7.531969711,7.587203184,0.361411703,0.29566614,0.453120051,21.86944062,21.50814413,22.25196136,47.47189255,33.18718637,65.22562009
21,-0.823720984,-1.488850361,-0.288748936,8.256063075,8.161701207,8.370312209,7.568617726,7.499962711,7.587694633,8.33718646,8.256148851,8.429826755,6.24832602,6.118660883,6.372717029,-2.280455109,-2.772882283,-1.909892705,18.54221485,17.02655757,20.27109603,48.6243607,32.17356721,65.30397781
220,-0.18979891,-0.400666741,0.166287516,9.943805601,9.901500689,9.968561834,9.406775305,9.389203392,9.426506836,10.0545239,10.02110093,10.07501411,7.613359558,7.567058665,7.661062311,-0.078860649,-0.253397163,0.150105491,20.98630547,20.42795518,21.56543408,46.50280572,29.4082657,65.49223567
221,0.028520934,-0.156758529,0.296047576,9.212049653,9.196494769,9.232733588,8.60357035,8.574934503,8.617767728,9.307683372,9.293314856,9.322746417,6.864159555,6.844600566,6.883525477,-0.768628486,-0.907328801,-0.621585261,21.12724747,20.83876549,21.4257589,46.18611532,32.03268545,64.69078691
222,-0.108230511,-0.670888806,0.431541216,8.470130919,8.323255401,8.490580361,7.824944229,7.804044432,7.900738784,8.558751411,8.439582114,8.590083656,5.877117491,5.756686858,5.996132967,-1.608592296,-1.978202076,-1.317978971,23.21091018,21.29158385,25.01377568,44.2154167,29.2590414,63.33671308
224,-0.888625652,-1.462203247,-0.420201751,8.784300853,8.704368129,8.874290778,8.225808026,8.186868999,8.225061881,8.890280965,8.827894896,8.95607067,6.732934677,6.647858927,6.825370234,-1.666481471,-2.14889204,-1.293267446,18.85520887,17.67000577,20.03160084,48.52979769,31.63900516,66.7991882
226,0.198650843,0.033609723,0.452624904,8.723823149,8.678521695,8.759360929,8.223615329,8.205147036,8.228900483,8.843104277,8.806321548,8.868317493,6.428454198,6.389769399,6.467950912,-1.065850684,-1.17156389,-0.950334825,20.70573628,20.13331215,21.28104575,46.95872105,32.467012,63.95716661
227,0.419539584,-0.216972359,0.936219002,9.021233845,8.982109919,9.087995467,8.378374357,8.300865583,8.463535803,9.110284839,9.089509578,9.164981288,7.07983505,7.028710718,7.134609852,-0.711721212,-1.089693408,-0.484843555,18.07624485,17.38754558,18.72545276,45.48920847,29.56801778,65.25557094
22,-0.426738681,-0.700929693,0.030214556,8.416478177,8.353305658,8.44686359,8.24173906,8.221832083,8.271914229,8.638868289,8.600157451,8.662249262,6.031934841,5.887982646,6.161896948,-1.514292832,-1.761582211,-1.194648758,21.42648666,20.27998704,22.72559826,45.55059539,27.36904889,65.24585458
230,-0.177122397,-0.372065609,0.134631286,9.005131506,8.985641228,9.042590771,8.452298102,8.438975665,8.477480556,9.112343349,9.096913548,9.143032951,6.606467549,6.57068835,6.642300964,-1.030504454,-1.190385407,-0.822553062,21.5428966,21.02394003,22.05833774,47.3632299,30.79698819,66.24178596
231,-0.651422864,-0.989254662,-0.231946863,8.525830509,8.470595155,8.577133375,8.245536504,8.230716952,8.270461798,8.708944349,8.675705784,8.744961886,5.51300882,5.47652304,5.554623747,-1.489014051,-1.79264039,-1.142030511,27.26815471,26.31285171,28.15812952,46.22437175,28.68486634,66.0344382
232,-0.156214081,-0.36331942,0.124026413,8.886137256,8.848012036,8.932416758,8.369829002,8.354018832,8.385121101,9.001605722,8.975604782,9.039127172,6.349978291,6.305607377,6.395215298,-1.09927431,-1.267591389,-0.916630258,22.71001026,22.01795751,23.37255922,46.74704167,32.76893316,64.40923952
233,0.224679423,0.05410664,0.514079234,9.412720141,9.391386455,9.440076069,8.816410681,8.792736236,8.825468235,9.510786368,9.492942758,9.53047679,6.913684064,6.885039932,6.943957922,-0.459010156,-0.567497803,-0.338107566,22.38880035,21.90837791,22.83650916,46.11912422,31.7996126,64.03934346
237,0.699723883,0.576426512,0.899723473,9.222445643,9.175443282,9.238364387,8.831098046,8.792062429,8.83728091,9.370467459,9.33307911,9.37771071,6.73636537,6.694377731,6.779105936,-0.222357582,-0.263843594,-0.184369405,22.27777209,21.60347804,22.94397154,49.56291278,35.89741774,66.79052853
239,-0.011009078,-0.140981757,0.249682766,9.562781177,9.546964669,9.582380126,8.973987945,8.968719961,8.995615222,9.662377162,9.652110924,9.679338476,6.970412356,6.953242692,6.987337807,-0.425017945,-0.531871662,-0.272199382,23.20516956,22.88969193,23.50524801,48.36590483,33.21366982,66.88819735
23,0.599157971,0.501057867,0.772624472,9.921613802,9.889321986,9.9416784,9.4424448,9.407917386,9.437959298,10.04604151,10.01517377,10.05636646,7.280594283,7.264712199,7.297027136,0.145021206,0.110055985,0.176719475,23.64245066,23.31739324,23.95753809,52.41304975,38.89025639,69.32178785
242,-0.130386281,-0.497720365,0.31532718,9.270694861,9.240572003,9.321038058,8.660564601,8.617319424,8.67547739,9.366002773,9.339265852,9.403711899,6.867910416,6.821717653,6.916089797,-0.794341779,-1.058001847,-0.550113217,21.57698489,20.89443208,22.2509002,46.5796667,29.73549585,64.71258491
244,-6.50E-05,-0.12743735,0.232555569,9.760617248,9.743961392,9.779037491,9.285792919,9.277580804,9.300578106,9.886131356,9.874492923,9.900289695,7.246617236,7.231236985,7.262620375,-0.107703344,-0.213833847,0.030795409,22.51772698,22.20653834,22.79908018,48.43472473,33.7807968,66.92857253
246,-0.002789029,-0.186091874,0.304739056,9.728852614,9.70786105,9.750634984,9.255089865,9.243170187,9.27293713,9.854633415,9.840030048,9.873060131,7.365278553,7.337733789,7.393602687,-0.134100597,-0.26607593,0.036467819,21.25477698,20.81935466,21.66887356,46.56178601,31.1220739,64.46802299
247,0.29257819,0.140970146,0.509703336,10.09415204,10.08663613,10.11847529,9.665450768,9.641954466,9.680928583,10.2317112,10.22314212,10.2498303,7.685167083,7.669100723,7.700523138,0.420333918,0.33103449,0.511174242,21.62838268,21.3641141,21.90445913,48.28085138,34.24386103,66.44968624
24,0.128700988,-0.016474953,0.354895961,9.781161106,9.739683817,9.807170766,9.299426322,9.267363172,9.31297064,9.904951047,9.869328801,9.925844705,7.467377518,7.437002683,7.499318835,-0.278582626,-0.379954817,-0.162908417,20.85255719,20.37123283,21.33843295,49.4570615,34.78943283,67.29828736
251,0.062503812,-0.045222886,0.255991358,10.7209049,10.7058259,10.7320479,10.20341843,10.19561228,10.21912198,10.83609858,10.82624546,10.84409542,7.993574561,7.984578821,8.00227112,0.634869187,0.551530414,0.743531644,24.43861102,24.24745932,24.63701009,48.06964583,35.25792331,63.45877066
252,0.394194341,-0.151475355,0.884716876,8.647809357,8.581925413,8.768682014,8.380303876,8.295141232,8.427120304,8.835365411,8.790984476,8.917539985,7.019317949,6.911599299,7.128648896,-1.082964069,-1.421552731,-0.861717591,16.03159659,14.93042183,17.29174591,47.8003058,31.63071882,66.57292319
253,2.264370565,2.024726907,2.647375029,9.101512609,9.050172859,9.160888375,8.877840987,8.804154199,8.969174264,9.304949911,9.275815152,9.353751075,5.649535789,5.613321751,5.684972803,0.039191077,-0.089175959,0.183082326,32.27350164,31.21484204,33.27604795,36.53793399,27.04888367,47.95970079
254,-0.086608179,-0.266649959,0.154985375,9.570504557,9.48480915,9.678189046,9.150875614,9.128173912,9.168943399,9.710545487,9.648855671,9.791179984,7.382042919,7.289196523,7.478699137,-0.287922024,-0.436492896,-0.133779629,19.87356606,18.4090394,21.3684642,48.37292442,33.65339619,66.82349801
255,2.046666709,1.652378781,2.593145103,8.766554115,8.624632988,8.840942114,8.403977826,8.307865705,8.643923355,8.923083287,8.828993626,9.028517992,6.995702648,6.879765901,7.107631497,-0.189751323,-0.409155987,0.086549749,16.93140958,15.69876896,18.33182686,48.32975299,32.01377054,67.61026987
256,1.555845447,1.447592956,1.706146787,9.798881311,9.771982133,9.819658437,9.573441607,9.546964723,9.602741373,10.00165816,9.98866906,10.01372078,6.775552347,6.757626885,6.793374443,0.882740498,0.822656574,0.967096957,27.37832581,26.91369931,27.82802205,45.90329739,36.73988471,58.39124565
259,0.543270833,-0.04652314,1.593147204,8.926169113,8.865577382,9.040291599,8.739937945,8.704398155,8.839494713,9.143990264,9.113121002,9.230517845,7.241347671,7.148049055,7.328620132,-0.386394547,-0.64546559,-0.149560288,16.38176604,15.38117417,17.5814761,47.79239053,29.57222784,68.03900905
25,0.730050591,0.57843885,1.04424699,9.838995215,9.822148614,9.863980973,9.453434385,9.379271835,9.473002795,9.988696311,9.959287858,10.00903763,7.075956106,7.059373575,7.094435752,0.350574362,0.305998641,0.398582799,24.77579329,24.39745442,25.13516943,48.59380223,31.68837291,69.37572008
260,0.890220743,0.743696061,1.111805557,9.610112496,9.580666882,9.611128028,9.008074368,8.98412022,9.042147419,9.707026882,9.685107839,9.713092767,6.994962963,6.975001365,7.014673058,0.033805457,-0.011854201,0.08419534,23.40891011,23.07902655,23.75788011,48.22372398,33.99226849,64.88231167
261,-0.563048649,-0.563138178,-0.562920734,9.115471869,9.115371919,9.115402815,8.166153164,8.166140061,8.166246398,9.16172426,9.16164383,9.161660859,6.328956131,6.328900467,6.329035705,-1.485881514,-1.48597576,-1.485819916,25.00000434,24.99991147,25.00012527,45.00000677,44.99991606,45.00010379
262,0.427539196,0.256585851,0.664659715,9.515996433,9.498758867,9.558761256,8.987557297,8.955123902,9.006736064,9.628662922,9.613025197,9.661345764,7.038635701,7.000381944,7.07893336,-0.192397412,-0.28803582,-0.101332059,22.20335794,21.55554095,22.85612271,50.76276452,34.96251835,68.29586467
263,-0.455252965,-0.455345291,-0.455192982,10.34850375,10.34864264,10.34866829,9.511843411,9.511809242,9.512000099,10.40755942,10.40767631,10.40772296,7.561986416,7.561899353,7.562116313,-0.119591469,-0.119697994,-0.119481235,25.00001969,24.99993359,25.00013218,44.99999456,44.99989928,45.00008021
265,0.707257093,0.37188012,1.118034965,8.978807961,8.937586477,9.015594934,8.393736466,8.372487303,8.466141046,9.079169253,9.053583323,9.109667697,6.339625476,6.29917834,6.380827019,-0.862915281,-1.037883501,-0.728967474,23.62579028,22.95632255,24.31705599,47.78020963,30.7993756,67.32413095
266,0.253579273,-0.503407211,0.859953427,9.350110201,9.261158308,9.475912493,9.018432558,8.928335393,9.068197584,9.516223968,9.446655982,9.613117669,7.769471439,7.662823468,7.870884683,-0.440795869,-0.935775955,-0.16103482,15.74002503,14.59378571,17.13636278,47.51160492,29.8177694,67.12318595
267,0.785268554,0.561227084,1.033006478,9.001916013,8.936889512,9.116451206,8.691309259,8.634988789,8.722339344,9.174838426,9.128122914,9.252936188,6.985334456,6.917680854,7.056242155,-0.315434182,-0.426697177,-0.215404689,18.60524188,17.60144171,19.64199998,49.89324808,35.13182143,68.13557986
268,0.301619233,0.148940939,0.523684857,9.532416081,9.505215939,9.545516846,9.07480011,9.051493097,9.091312769,9.662313879,9.640102035,9.673682881,6.971168573,6.955685385,6.986652183,-0.167760723,-0.258306652,-0.075594361,22.9296985,22.62909015,23.21169691,50.75885878,35.38341306,68.99338517
26,-0.022911945,-0.624637839,0.489499962,8.550080129,8.503658487,8.586049752,7.956829316,7.893254637,7.986243218,8.648766331,8.60476219,8.677826365,6.28008931,6.218398952,6.338193326,-1.686752084,-2.096618787,-1.407883383,20.50508877,19.73173786,21.29063775,47.84220985,31.50806449,65.67314946
270,-0.697744567,-1.06345581,-0.298833118,9.461612829,9.408045809,9.533530857,8.955700921,8.929253114,8.977843283,9.57953085,9.537785642,9.634859505,7.07678777,7.015811621,7.140396337,-0.836250892,-1.170843463,-0.501695263,21.42880301,20.42304645,22.4556783,45.80985491,29.23658506,64.348526
271,0.355210562,-0.014629517,0.741491253,8.960799152,8.932803907,9.007550782,8.412339644,8.353736912,8.461111236,9.068971571,9.042439204,9.107380819,6.869473383,6.82367939,6.91759928,-0.801979251,-1.032193116,-0.621024034,19.1465162,18.53986983,19.73556693,47.62200714,31.67461908,64.87799537
273,-0.261608914,-0.645157708,0.126917032,9.16832517,9.135177642,9.215583042,8.68332536,8.630190979,8.694725607,9.291307626,9.26146666,9.324204179,7.078985503,7.031624805,7.12621291,-0.843095014,-1.132407641,-0.600654602,19.13193158,18.5092252,19.75718908,47.05885079,31.00371481,66.22152882
274,-0.592982737,-1.38228235,0.200166487,8.73647771,8.71721943,8.771604951,8.339016421,8.312901891,8.412737685,8.882742576,8.872055452,8.918689792,6.877706816,6.840475441,6.914562876,-1.352973267,-2.02473997,-0.909534747,17.51221702,17.10283866,17.92417076,44.98036926,26.65144073,65.73968799
275,0.424918189,0.182401436,0.759965554,9.692007401,9.66174885,9.717500279,9.166738114,9.120390092,9.188964696,9.805400256,9.780446674,9.82254105,7.140227284,7.110964731,7.16795097,-0.252877615,-0.395921789,-0.12675079,22.84654846,22.35920595,23.35023937,46.99391217,30.66346353,65.01155053
276,0.724131377,0.526489385,0.996071814,9.087679896,9.072455936,9.131839715,8.736912173,8.687041325,8.737764243,9.247816551,9.22985887,9.274935868,6.660130837,6.62259672,6.701800959,-0.305825194,-0.398459936,-0.225974465,21.78299944,21.18971223,22.34964609,49.4712206,33.21430927,67.81922513
27,0.349505568,0.182163725,0.58553497,9.308732306,9.289067433,9.346686498,8.908253507,8.886314506,8.927144855,9.454136486,9.439927917,9.477971732,6.5212813,6.491940665,6.552739984,-0.636428955,-0.732037789,-0.544589196,25.00897844,24.42229854,25.57735657,48.87169481,34.29593334,66.49960452
280,-0.055273828,-0.327115472,0.296651519,9.013405392,8.996363366,9.036398686,8.474606086,8.447279669,8.488734276,9.123726229,9.10670094,9.141127262,6.484676353,6.461424612,6.508108063,-0.940262823,-1.142648286,-0.738340273,22.64535505,22.26710918,23.04010441,46.24597242,30.28290903,65.65264387
281,0.014585785,-0.622392065,0.50574651,8.132075988,8.051341303,8.186282473,7.707207273,7.641842161,7.769557879,8.270678968,8.2181125,8.308954693,5.94930888,5.878125362,6.026596329,-1.675682035,-2.076054815,-1.411661245,19.83019074,18.76703176,20.79191746,47.40087551,30.06802113,66.24512871
283,0.165135693,-0.180937711,0.486515179,9.66222256,9.650549559,9.68574677,9.20544313,9.156244713,9.225340263,9.792336772,9.780336576,9.806359713,7.172923991,7.15568488,7.189498485,-0.100269626,-0.329228622,0.069280631,22.30530062,22.00814544,22.6206707,46.82095078,33.21160437,66.17457352
284,0.492236377,0.365463201,0.688049175,9.800301889,9.781282637,9.819054658,9.320029639,9.289905468,9.331426993,9.924455018,9.90899437,9.935324705,7.001027194,6.988031877,7.014392718,0.096560602,0.043234916,0.153650963,25.12270749,24.81880506,25.41150416,48.52009695,36.02576121,64.84916806
285,0.534621634,0.382734721,0.762730916,9.837641812,9.812936611,9.860084933,9.177075723,9.153623654,9.195240877,9.923464202,9.902505322,9.942941424,7.280344559,7.260496647,7.299290485,0.046962199,-0.019781732,0.113411314,22.89496753,22.54500932,23.25013174,48.08071349,34.0759231,64.92942562
287,0.306981649,0.112847145,0.532373082,9.30175589,9.258957716,9.333665675,8.883591821,8.855396964,8.915742749,9.44220108,9.413374468,9.463773496,6.929016718,6.898512144,6.959477546,-0.356384908,-0.481503117,-0.25517903,21.32965667,20.81889213,21.85326864,50.95449781,35.87255107,69.33683252
288,0.671038953,0.483937767,0.973312004,9.225505628,9.170535594,9.280770657,8.979464245,8.938319671,8.998377011,9.420710553,9.388541434,9.45306912,7.073655101,7.038660373,7.110066705,-0.031506123,-0.115181851,0.035437679,19.59634692,19.09628459,20.12340208,48.08380096,31.56779418,66.00790516
289,0.060632562,-0.115633324,0.321029576,9.882427932,9.874063388,9.903062634,9.424077146,9.399161231,9.434123414,10.01213589,10.0026308,10.02723092,7.417563706,7.395440893,7.440583797,-0.240774991,-0.373490127,-0.098509696,22.09714388,21.70641247,22.47121419,50.28373216,33.99543321,69.81043988
28,0.361328923,0.166844308,0.628134491,9.14707482,9.14367153,9.173612798,8.698731608,8.657549389,8.714124987,9.279388809,9.270610468,9.297543988,6.731359442,6.707972638,6.753211716,-0.610782547,-0.726691912,-0.498677402,21.68431175,21.36404962,22.02191126,47.89787897,32.81513384,66.37853197
290,0.680423925,0.528468611,0.882443404,9.062946765,9.045987069,9.09362149,8.623731659,8.597406964,8.6562246,9.197676699,9.181822562,9.2228038,6.212388265,6.182263525,6.24157554,-0.396775267,-0.462418123,-0.338605401,25.62201198,25.08834224,26.15366413,50.42324673,36.63974847,67.99842781
292,0.297038747,0.199733037,0.454021774,9.605427511,9.576187243,9.627595863,9.172033228,9.160217342,9.184209324,9.741717617,9.719717768,9.757817817,6.838847403,6.817854334,6.858701763,-0.098417452,-0.153226427,-0.034141596,24.80948196,24.41671997,25.23302947,51.35828543,38.25238872,66.7873804
293,0.447888844,0.267874172,0.714857254,9.21652155,9.183621929,9.250242451,8.742179316,8.728286567,8.773611822,9.342156711,9.318918642,9.370248357,6.835299868,6.811920494,6.86002352,-0.353594546,-0.453199391,-0.267592183,21.39919462,20.98831432,21.80170049,48.50666042,32.94503173,66.97922182
294,0.184082886,-0.017392052,0.429618365,9.163296271,9.126350647,9.188564529,8.676164235,8.636872799,8.672390669,9.285753862,9.250396453,9.302012759,6.914341907,6.880790765,6.948460584,-0.885414146,-1.018441015,-0.764170881,20.34024366,19.85039665,20.84000593,49.06214384,33.74579926,65.2852269
295,0.252234315,0.131676746,0.416481054,10.24518468,10.21889958,10.27600596,9.809942788,9.794097729,9.82070921,10.38097791,10.36007015,10.40196434,7.76709918,7.738709237,7.793843648,0.571242693,0.497934945,0.643421918,22.20953376,21.74343338,22.68851128,49.87545567,37.47961605,66.4220575
296,0.894302497,0.67412743,1.196258539,8.264440259,8.190929562,8.424919257,8.248043542,8.174515622,8.272860639,8.557349274,8.508942646,8.633592638,5.752314814,5.629907369,5.88167917,-0.62586196,-0.728793478,-0.533556512,22.50153543,20.55580337,24.56667308,48.76493837,32.74764385,68.63994194
297,0.020098053,-0.149191855,0.274886738,9.64927109,9.621741233,9.661151373,9.139578092,9.127575693,9.159771124,9.766293033,9.745762781,9.778355792,7.461494604,7.43453823,7.488398582,-0.453450377,-0.584086184,-0.306273353,19.86834223,19.47169268,20.25216979,50.0955825,33.59462212,69.22353821
298,0.495202905,0.363237936,0.717521648,9.408245714,9.380183489,9.426711624,9.019743547,8.983633128,9.025121945,9.557091269,9.529898134,9.568156294,6.648937079,6.627993136,6.668832793,-0.281755839,-0.337186386,-0.223334773,24.74035147,24.35770027,25.15758342,47.05918608,33.67199951,63.49693106
299,-0.017788322,-0.418247556,0.399862768,9.101027246,9.00068421,9.176777267,8.684323455,8.609047372,8.694297136,9.241876411,9.167091195,9.285711092,7.213122985,7.127044229,7.302422666,-0.701606416,-0.977316997,-0.472791261,17.70904452,16.66901397,18.82832398,47.49280337,31.25505562,67.12218659
29,0.244222703,-0.030791795,0.549045691,8.804304123,8.785439093,8.847268843,8.229420799,8.187265031,8.253342682,8.906787223,8.888599029,8.942835188,6.542443719,6.494102792,6.586224668,-0.97156539,-1.148072941,-0.826088959,20.44121959,19.86261366,21.04944904,47.88287476,32.43487287,65.4862155
2,0.050467064,-0.156711525,0.316362823,8.963881061,8.954085072,9.007052162,8.44760238,8.418867599,8.463851681,9.079356432,9.067679138,9.114330426,6.2328155,6.198231926,6.270292526,-0.988606589,-1.140330266,-0.841902148,24.47366503,23.8685678,25.0589768,47.78965948,33.04655588,67.62271174
300,-0.084807409,-0.449437339,0.282750995,8.414706275,8.344214417,8.436885143,7.990185837,7.928040819,7.990783853,8.553404442,8.49404888,8.56900586,6.213525804,6.125627421,6.296526327,-1.55704948,-1.814719127,-1.343296948,19.97078885,19.11827588,20.8484297,47.64083873,32.2572669,65.35777285
301,-0.074160778,-0.577872423,0.463615314,9.205134138,9.117513142,9.284054838,8.777561724,8.731844009,8.805110814,9.343000055,9.281487269,9.401313543,7.483659309,7.39956243,7.573094407,-0.769408444,-1.111207308,-0.498224352,16.61372347,15.52408502,17.66349931,44.69428117,27.06693527,64.00066021
302,-0.284494656,-0.758465787,0.240863519,8.567498878,8.476490924,8.665365603,8.127239898,8.077315365,8.149594092,8.701950635,8.636833348,8.772820023,7.126707121,7.032037553,7.217375622,-1.584609021,-1.939141085,-1.275468466,14.91803529,13.98300155,15.99721218,48.20486784,30.11791276,67.04071246
303,0.571406489,0.445215778,0.770134876,9.472649133,9.444715053,9.491838319,9.036735339,9.00993732,9.043044255,9.608262049,9.585032319,9.623645013,6.445017895,6.413626474,6.477300866,-0.394220334,-0.443591479,-0.343648339,27.42356448,26.79591047,28.04912152,49.02006616,35.67466146,66.09379144
304,-0.290280795,-0.500388716,-0.01802105,9.195421891,9.17070685,9.221667892,8.648003373,8.628082485,8.668483955,9.303824041,9.283595252,9.325164746,7.067386839,7.037259588,7.098847079,-1.025532933,-1.203930817,-0.819371561,19.41809737,18.97973656,19.85741122,48.90130046,33.0956749,66.16334315
306,-0.598334604,-0.973327338,-0.221212548,9.263772507,9.212647528,9.388185561,8.706750122,8.678476637,8.71854134,9.370071443,9.328636694,9.470482409,6.551814199,6.446128022,6.667826601,-0.979689777,-1.277258908,-0.686083695,24.29487667,22.10054232,26.34448899,49.09161966,32.79899108,67.51536609
307,-0.099029688,-0.330888412,0.171847373,9.804528752,9.764385997,9.843417317,9.351090723,9.325130041,9.366432362,9.935510471,9.903762901,9.964583309,7.679735848,7.628754739,7.735947459,-0.127457718,-0.300625604,0.040613335,19.39395699,18.65095474,20.09428662,47.33633902,33.00138428,65.06210868
309,0.861551711,0.424494779,1.306922156,8.579667727,8.52742171,8.604416373,8.056937097,7.99435398,8.148218157,8.693645264,8.659202856,8.715153753,6.406143266,6.35381946,6.459443648,-1.05683451,-1.277276246,-0.881311231,19.75999093,19.03155328,20.48627206,49.45042423,31.30463749,68.83923715
30,0.113326165,-0.242485252,0.479193461,8.864223026,8.835616092,8.932818433,8.315061589,8.266756615,8.338517536,8.972240781,8.947600382,9.023796627,6.687750759,6.629817326,6.745766368,-0.953983471,-1.19172182,-0.760941352,19.78235306,19.01711499,20.54339181,47.60006797,32.32519304,66.40225709
310,0.318407473,0.109459828,0.567416836,9.457882926,9.438460317,9.479220913,9.037163034,9.001464676,9.066516979,9.597623429,9.576763472,9.614435974,7.035798716,6.998724884,7.071871005,-0.515483774,-0.651069546,-0.404362376,21.73736928,21.25942928,22.21373556,50.21828798,34.81468243,68.13236314
314,0.765619185,0.409588122,1.169203091,8.971303298,8.940546491,9.000366851,8.540513063,8.449127735,8.597231123,9.10829634,9.077864715,9.13537239,6.884575787,6.838017112,6.930726851,-0.615492819,-0.803919593,-0.474899302,19.11276659,18.49600558,19.71973871,50.75512462,32.36403994,70.2855554
317,-0.113569078,-0.625282371,0.383260695,8.2938743,8.213920443,8.341659303,7.88240197,7.822661138,7.905748985,8.436178792,8.368922279,8.472913323,6.341404418,6.222329062,6.462459687,-1.885758641,-2.250553751,-1.605737963,18.15318671,16.93015214,19.49137661,47.65015754,30.79778256,66.6462094
318,0.529877784,0.174903572,0.890648426,9.286351335,9.248453861,9.311095293,8.666021201,8.625934742,8.720208295,9.37966829,9.346758104,9.40411987,6.917589977,6.884714134,6.95046301,-0.587885871,-0.788817039,-0.43739681,21.29712524,20.83583573,21.75712722,49.15975014,33.30615831,68.07691555
31,1.35101914,1.223272405,1.536405895,9.640343476,9.592297208,9.712703313,9.195529739,9.123205983,9.203863748,9.773587189,9.733907359,9.821167249,7.032640648,6.988939714,7.075241602,0.271267795,0.205793335,0.363031201,23.34211398,22.64872927,24.05133933,48.066157,36.06325399,63.52395371
320,0.293125827,0.030429383,0.67304616,9.453743544,9.395637546,9.478986606,9.092931328,9.018420486,9.094763255,9.610807312,9.559914909,9.623010393,7.662408574,7.600355149,7.728025023,-0.398764515,-0.562487882,-0.246149638,17.06497844,16.25689469,17.87290236,47.38181687,30.63768174,65.60118464
321,0.216372269,0.062762276,0.454463409,9.186248218,9.165958474,9.206855709,8.725562133,8.705675449,8.750766169,9.315354422,9.299464167,9.331607688,6.508073791,6.485288024,6.532374686,-0.803267993,-0.902356261,-0.695822527,23.98194913,23.55797899,24.36655064,47.68867577,34.42857588,65.19389793
323,0.079386574,-0.098989418,0.288083966,9.493609859,9.467312444,9.508079948,8.978034978,8.960933642,8.996151941,9.609249654,9.591686719,9.618444894,7.173156437,7.153889414,7.192460547,-0.657857495,-0.786259118,-0.537954194,20.90599275,20.590858,21.21669001,50.62221425,36.25062833,68.13592459
33,0.104239942,-0.11444454,0.392599851,9.350189201,9.324106514,9.36865545,8.851410688,8.836268359,8.87814821,9.469814029,9.453644597,9.482622782,6.951811729,6.923465699,6.978696574,-0.648419719,-0.806142567,-0.503965107,21.54052854,21.1585994,21.95051429,48.11255459,32.22352542,67.19432519
34,-0.173450628,-0.35935741,0.174738126,9.162717671,9.13092439,9.201810779,8.592251707,8.566119923,8.598604189,9.266133039,9.237076247,9.295172055,7.051262761,7.013620208,7.092688694,-0.839676181,-1.008071801,-0.62067129,19.29496058,18.75160924,19.80685461,46.49334253,29.58558594,65.84668307
36,1.606584423,1.502751472,1.774874447,10.2569002,10.23768425,10.28209653,10.02460328,9.974847422,10.01386981,10.45713152,10.43193541,10.46709805,7.298911681,7.281119941,7.319357916,1.060234775,0.997527471,1.132879918,26.70037126,26.22936173,27.10556178,43.53923426,34.73377244,54.20553849
